# time already scaled back by lambda=20.
rep	mean_root_age	sample_seed	num_roots	root_ages
638	18020.0	1119926174	2	29840.0,6200.0
706	18020.0	3352579331	2	10340.0,25700.0
870	18030.0	90769735	2	20120.0,15940.0
963	18040.0	3181909463	2	12240.0,23840.0
674	18050.0	1473533100	2	22780.0,13320.0
650	18060.0	933245646	2	16480.0,19640.0
665	18090.0	457124314	2	20340.0,15840.0
404	18100.0	423973276	2	10340.0,25860.0
600	18130.0	1922783766	2	22080.0,14180.0
173	18140.0	1576739630	2	27340.0,8940.0
480	18180.0	2779734367	2	18240.0,18120.0
734	18190.0	1550908162	2	16860.0,19520.0
589	18260.0	1742031256	2	21940.0,14580.0
377	18270.0	1515952062	2	9080.0,27460.0
329	18300.0	3608263850	2	31360.0,5240.0
532	18300.0	4165960628	2	19900.0,16700.0
164	18370.0	289779945	2	24660.0,12080.0
751	18380.0	265237465	2	30980.0,5780.0
82	18420.0	3652488719	2	19660.0,17180.0
481	18490.0	1420561078	2	28340.0,8640.0
75	18510.0	1610932430	2	32660.0,4360.0
348	18510.0	2867566006	2	22560.0,14460.0
465	18510.0	2884233895	2	28940.0,8080.0
248	18520.0	393595449	2	26060.0,10980.0
178	18540.0	1938613734	2	19780.0,17300.0
320	18540.0	436113063	2	23860.0,13220.0
863	18550.0	2330185052	2	10980.0,26120.0
930	18550.0	3703122680	2	19540.0,17560.0
960	18550.0	3977115716	2	23700.0,13400.0
658	18560.0	1311687301	2	19200.0,17920.0
283	18590.0	3065875649	2	27420.0,9760.0
129	18600.0	3938671780	2	27580.0,9620.0
146	18620.0	731027087	2	25820.0,11420.0
907	18720.0	2582362730	2	29300.0,8140.0
596	18740.0	1773728946	2	25220.0,12260.0
19	18750.0	3948765716	2	30080.0,7420.0
103	18750.0	1399344681	2	20460.0,17040.0
537	18760.0	1960955628	2	19880.0,17640.0
541	18780.0	890887032	2	23380.0,14180.0
616	18800.0	440064283	2	6460.0,31140.0
855	18800.0	3697071537	2	24940.0,12660.0
183	18820.0	1426982176	2	8900.0,28740.0
62	18860.0	3403089378	2	14500.0,23220.0
162	18880.0	3976816967	2	19120.0,18640.0
434	18890.0	97817076	2	24940.0,12840.0
516	18900.0	2752924031	2	20140.0,17660.0
14	18920.0	2077168999	2	14240.0,23600.0
757	18930.0	2475328969	2	31160.0,6700.0
163	18950.0	295199772	2	15860.0,22040.0
975	18950.0	1531116204	2	15940.0,21960.0
134	18960.0	3713769341	2	6100.0,31820.0
345	18990.0	3829305829	2	11840.0,26140.0
676	19010.0	3405866174	2	20260.0,17760.0
668	19030.0	3197992237	2	26660.0,11400.0
435	19050.0	854192663	2	23760.0,14340.0
770	19050.0	3607506729	2	17820.0,20280.0
61	19090.0	3780915845	2	26960.0,11220.0
978	19110.0	2575279807	2	19780.0,18440.0
136	19150.0	3367927276	2	25620.0,12680.0
756	19150.0	2197990845	2	21020.0,17280.0
657	19160.0	812381763	2	22580.0,15740.0
851	19170.0	2005331432	2	9880.0,28460.0
899	19170.0	701990113	2	27980.0,10360.0
860	19180.0	696496224	2	3500.0,34860.0
95	19190.0	3837298989	2	7060.0,31320.0
265	19210.0	1995500816	2	22760.0,15660.0
445	19210.0	3825483063	2	29360.0,9060.0
432	19290.0	2328677118	2	19540.0,19040.0
926	19290.0	800721205	2	24060.0,14520.0
63	19320.0	6219533	2	28360.0,10280.0
698	19370.0	3955283574	2	25280.0,13460.0
890	19370.0	984016794	2	21340.0,17400.0
672	19380.0	3289545330	2	25600.0,13160.0
779	19410.0	1339247412	2	27500.0,11320.0
258	19470.0	557751872	2	17180.0,21760.0
463	19500.0	1459518628	2	18640.0,20360.0
787	19550.0	3638488835	2	24980.0,14120.0
645	19590.0	3517852775	2	26800.0,12380.0
368	19600.0	220883141	2	9360.0,29840.0
651	19600.0	2069564012	2	32460.0,6740.0
814	19640.0	1289083639	2	22300.0,16980.0
243	19660.0	2932629816	2	10100.0,29220.0
294	19660.0	658291340	2	27920.0,11400.0
868	19670.0	4219154130	2	28400.0,10940.0
885	19670.0	147935190	2	8220.0,31120.0
165	19690.0	795830391	2	21300.0,18080.0
934	19690.0	949824845	2	5920.0,33460.0
836	19710.0	1257951952	2	29080.0,10340.0
443	19750.0	413525338	2	11840.0,27660.0
846	19760.0	3297720182	2	26900.0,12620.0
746	19770.0	1622677408	2	21600.0,17940.0
229	19790.0	4065342841	2	25800.0,13780.0
225	19840.0	1870487019	2	9800.0,29880.0
566	19840.0	1301737904	2	11400.0,28280.0
627	19850.0	3983068018	2	24120.0,15580.0
878	19880.0	874748172	2	22980.0,16780.0
605	19890.0	2382609685	2	21000.0,18780.0
143	19950.0	4030829930	2	10500.0,29400.0
924	19950.0	1798710532	2	20040.0,19860.0
381	20000.0	3182010863	2	32420.0,7580.0
800	20000.0	248523563	2	7300.0,32700.0
586	20020.0	245929203	2	32780.0,7260.0
623	20020.0	4141742604	2	23080.0,16960.0
28	20040.0	3663166655	2	25400.0,14680.0
70	20040.0	997092260	2	15380.0,24700.0
226	20050.0	1089685084	2	20540.0,19560.0
117	20100.0	1755702325	2	36260.0,3940.0
106	20270.0	1914863446	2	18420.0,22120.0
854	20290.0	1988699096	2	23580.0,17000.0
155	20300.0	2476249962	2	9880.0,30720.0
617	20300.0	1539294269	2	21460.0,19140.0
604	20310.0	949825850	2	25220.0,15400.0
948	20320.0	3799397486	2	15000.0,25640.0
858	20360.0	1731347320	2	21540.0,19180.0
777	20420.0	1441073819	2	34440.0,6400.0
758	20470.0	1638806054	2	24700.0,16240.0
918	20470.0	2550189595	2	7040.0,33900.0
289	20480.0	99783900	2	24060.0,16900.0
830	20490.0	2852906488	2	26360.0,14620.0
995	20580.0	1021106001	2	22400.0,18760.0
250	20620.0	3642250478	2	19080.0,22160.0
40	20630.0	867799189	2	10980.0,30280.0
154	20630.0	3544752515	2	25200.0,16060.0
569	20630.0	3517344829	2	21640.0,19620.0
384	20650.0	1223957809	2	26160.0,15140.0
259	20660.0	4109995702	2	6100.0,35220.0
609	20670.0	3025562477	2	24320.0,17020.0
297	20680.0	3746741781	2	28020.0,13340.0
753	20700.0	283401357	2	9380.0,32020.0
274	20710.0	13722305	2	8100.0,33320.0
298	20710.0	2833830006	2	19960.0,21460.0
414	20710.0	3596802751	2	23420.0,18000.0
476	20730.0	2103438352	2	26460.0,15000.0
850	20730.0	333322955	2	28980.0,12480.0
309	20750.0	2101737158	2	19260.0,22240.0
823	20750.0	1887769496	2	24960.0,16540.0
984	20840.0	1924235745	2	24040.0,17640.0
331	20850.0	4013627397	2	25020.0,16680.0
58	20890.0	178656310	2	32420.0,9360.0
354	20900.0	3635456986	2	24300.0,17500.0
936	20930.0	479497146	2	13800.0,28060.0
339	20960.0	2896190417	2	24800.0,17120.0
91	20990.0	528692389	2	28460.0,13520.0
508	21000.0	3174859973	2	15660.0,26340.0
426	21060.0	1102096036	2	16600.0,25520.0
999	21090.0	2305022015	2	13240.0,28940.0
400	21110.0	1872590332	2	27560.0,14660.0
234	21140.0	3662499525	2	34980.0,7300.0
142	21160.0	939043870	2	17420.0,24900.0
177	21250.0	1489929039	2	9880.0,32620.0
743	21260.0	2004710925	2	29420.0,13100.0
141	21280.0	506574785	2	33120.0,9440.0
866	21280.0	3646918433	2	8000.0,34560.0
479	21290.0	3823620726	2	17440.0,25140.0
783	21320.0	1411694742	2	12260.0,30380.0
813	21320.0	46353595	2	24560.0,18080.0
488	21330.0	1575774239	2	27280.0,15380.0
669	21350.0	2649427794	2	4700.0,38000.0
405	21360.0	350099983	2	24480.0,18240.0
201	21410.0	2348883638	2	29180.0,13640.0
509	21440.0	463360440	2	23160.0,19720.0
982	21490.0	1250865859	2	14180.0,28800.0
694	21500.0	88830461	2	4480.0,38520.0
997	21530.0	2034117839	2	24480.0,18580.0
675	21540.0	3962487418	2	30820.0,12260.0
216	21650.0	1327956293	2	23600.0,19700.0
844	21650.0	2411120875	2	22020.0,21280.0
207	21660.0	315723659	2	37320.0,6000.0
991	21690.0	4216948988	2	12620.0,30760.0
367	21700.0	1940202118	2	8840.0,34560.0
941	21710.0	2543322296	2	29260.0,14160.0
691	21730.0	1993111204	2	10920.0,32540.0
733	21780.0	2902478857	2	35460.0,8100.0
764	21850.0	2448521774	2	6320.0,37380.0
315	21880.0	3996704255	2	32880.0,10880.0
402	21970.0	735669597	2	32380.0,11560.0
114	22000.0	2795127564	2	18460.0,25540.0
446	22040.0	593479021	2	8860.0,35220.0
824	22040.0	408127586	2	24500.0,19580.0
13	22050.0	958004323	2	26380.0,17720.0
7	22090.0	1354513804	2	23200.0,20980.0
506	22100.0	178191306	2	18600.0,25600.0
865	22100.0	130779145	2	37900.0,6300.0
306	22120.0	1154854483	2	22180.0,22060.0
410	22160.0	3217627249	2	6100.0,38220.0
976	22160.0	2224453902	2	19880.0,24440.0
30	22200.0	687167180	2	9700.0,34700.0
3	22210.0	3730928602	2	13300.0,31120.0
489	22260.0	2878542479	2	23040.0,21480.0
247	22290.0	3926815298	2	23860.0,20720.0
411	22300.0	4236213441	2	29180.0,15420.0
525	22310.0	3287366645	2	28540.0,16080.0
690	22310.0	696358354	2	11740.0,32880.0
174	22320.0	3148071056	2	18860.0,25780.0
371	22380.0	1752079759	2	35200.0,9560.0
538	22380.0	217089911	2	27040.0,17720.0
205	22420.0	4082610661	2	11040.0,33800.0
461	22420.0	499360751	2	29260.0,15580.0
113	22440.0	3138446339	2	10940.0,33940.0
38	22460.0	3310813615	2	36560.0,8360.0
189	22460.0	641410066	2	25440.0,19480.0
539	22480.0	2874996911	2	30460.0,14500.0
856	22530.0	175531718	2	33240.0,11820.0
512	22580.0	933191273	2	17000.0,28160.0
116	22640.0	1255086854	2	34720.0,10560.0
903	22710.0	4170418756	2	18860.0,26560.0
570	22730.0	990134945	2	30640.0,14820.0
240	22820.0	2325763123	2	25200.0,20440.0
382	22840.0	2886066946	2	29020.0,16660.0
39	22890.0	2861062914	2	5440.0,40340.0
519	22890.0	1288533500	2	18520.0,27260.0
971	22960.0	1743910095	2	36800.0,9120.0
752	22980.0	3087147300	2	14760.0,31200.0
653	23040.0	1609302663	2	30200.0,15880.0
324	23110.0	2193707149	2	30120.0,16100.0
360	23110.0	4215309829	2	11660.0,34560.0
231	23160.0	3080355903	2	16520.0,29800.0
837	23170.0	297903257	2	43640.0,2700.0
994	23230.0	3958551948	2	21720.0,24740.0
529	23260.0	2146995440	2	22940.0,23580.0
966	23260.0	1500911809	2	31600.0,14920.0
775	23290.0	213180506	2	30660.0,15920.0
998	23290.0	3346587309	2	8300.0,38280.0
652	23380.0	3592811070	2	23960.0,22800.0
277	23430.0	1527011277	2	19240.0,27620.0
524	23470.0	713453857	2	24560.0,22380.0
81	23520.0	2746082846	2	28960.0,18080.0
521	23520.0	2455905322	2	28860.0,18180.0
551	23680.0	471678127	2	32900.0,14460.0
23	23720.0	4127653333	2	9360.0,38080.0
254	23760.0	3318566024	2	43000.0,4520.0
9	23810.0	257516362	2	27740.0,19880.0
514	23860.0	41543406	2	7400.0,40320.0
187	23880.0	2093420293	2	35620.0,12140.0
397	23880.0	3248450340	2	37440.0,10320.0
308	23920.0	1957342643	2	25140.0,22700.0
267	23970.0	4172319599	2	30940.0,17000.0
36	23980.0	1771225731	2	11540.0,36420.0
389	23990.0	535897361	2	27500.0,20480.0
986	24020.0	1436810179	2	29360.0,18680.0
255	24080.0	1037655954	2	28880.0,19280.0
601	24090.0	766473101	2	29100.0,19080.0
29	24110.0	750771675	2	34280.0,13940.0
344	24150.0	1174677891	2	8280.0,40020.0
879	24230.0	26421663	2	13220.0,35240.0
462	24240.0	4107600661	2	42200.0,6280.0
74	24250.0	1780771753	2	22080.0,26420.0
847	24290.0	3372374059	2	9260.0,39320.0
497	24360.0	272574347	2	28260.0,20460.0
217	24520.0	1623918802	2	16240.0,32800.0
349	24520.0	3653555426	2	35560.0,13480.0
565	24690.0	3376763995	2	32460.0,16920.0
766	24710.0	2581832277	2	32520.0,16900.0
631	24740.0	3396899816	2	34840.0,14640.0
299	24750.0	4116765569	2	11720.0,37780.0
10	24830.0	368001124	2	19360.0,30300.0
417	24840.0	4082388223	2	30560.0,19120.0
767	25030.0	3444136885	2	10440.0,39620.0
704	25060.0	866730399	2	34560.0,15560.0
789	25140.0	1385263311	2	25840.0,24440.0
314	25150.0	2062949622	2	28560.0,21740.0
343	25180.0	2617030538	2	28220.0,22140.0
992	25280.0	952326319	2	26520.0,24040.0
140	25290.0	3673882554	2	40660.0,9920.0
864	25310.0	4110839781	2	38900.0,11720.0
206	25360.0	3757813479	2	33600.0,17120.0
378	25370.0	1606918012	2	35820.0,14920.0
191	25390.0	207740920	2	27700.0,23080.0
503	25390.0	4122922960	2	18120.0,32660.0
346	25400.0	2564879826	2	21080.0,29720.0
972	25420.0	1458847077	2	8700.0,42140.0
322	25470.0	2470700724	2	38340.0,12600.0
884	25510.0	1462497098	2	35660.0,15360.0
688	25520.0	2091898639	2	18120.0,32920.0
965	25600.0	1307433825	2	18280.0,32920.0
175	25650.0	3762522442	2	10840.0,40460.0
603	25740.0	3920795649	2	20220.0,31260.0
456	25810.0	123379084	2	7200.0,44420.0
408	25860.0	394349204	2	11260.0,40460.0
558	26080.0	2606175008	2	16580.0,35580.0
304	26100.0	1119009426	2	44220.0,7980.0
392	26110.0	2666849718	2	22240.0,29980.0
588	26150.0	1305637415	2	38380.0,13920.0
53	26180.0	2810839731	2	38360.0,14000.0
280	26190.0	1181255339	2	21780.0,30600.0
35	26210.0	3934358551	2	13600.0,38820.0
200	26220.0	2610880843	2	30120.0,22320.0
545	26280.0	2874110127	2	9680.0,42880.0
422	26370.0	460849464	2	9920.0,42820.0
801	26400.0	2040141493	2	27460.0,25340.0
745	26500.0	3259707896	2	23000.0,30000.0
478	26520.0	1311602633	2	14560.0,38480.0
747	26650.0	3938829460	2	15440.0,37860.0
156	26690.0	2702181143	2	27580.0,25800.0
776	26690.0	3945064247	2	42720.0,10660.0
45	26710.0	2907606958	2	30300.0,23120.0
66	26710.0	1671309889	2	34540.0,18880.0
452	26740.0	650205226	2	12600.0,40880.0
52	26800.0	396697160	2	37460.0,16140.0
119	26800.0	1729274620	2	46040.0,7560.0
150	26870.0	806212032	2	16220.0,37520.0
300	26870.0	1193301457	2	12360.0,41380.0
945	26900.0	1023328720	2	40640.0,13160.0
34	26920.0	3794679533	2	19380.0,34460.0
511	26940.0	2878490974	2	45240.0,8640.0
179	27000.0	3272986685	2	34700.0,19300.0
172	27010.0	2398845104	2	29860.0,24160.0
594	27080.0	92395754	2	44900.0,9260.0
895	27180.0	1065531424	2	37460.0,16900.0
65	27320.0	1377561640	2	42560.0,12080.0
583	27570.0	1513630021	2	39320.0,15820.0
581	27710.0	3330165322	2	40520.0,14900.0
587	27730.0	1768316298	2	39840.0,15620.0
171	27860.0	2467673250	2	37920.0,17800.0
391	27990.0	385035847	2	46280.0,9700.0
184	28030.0	1789424217	2	32540.0,23520.0
319	28070.0	2933208554	2	43340.0,12800.0
284	28280.0	585770473	2	53340.0,3220.0
454	28300.0	2660972935	2	36520.0,20080.0
110	28340.0	4231376967	2	9640.0,47040.0
460	28430.0	2005208749	2	28460.0,28400.0
784	28510.0	558373626	2	10160.0,46860.0
980	28590.0	3794980752	2	48480.0,8700.0
430	28770.0	558875740	2	18000.0,39540.0
748	28770.0	3304357559	2	46280.0,11260.0
575	28800.0	4107449965	2	40040.0,17560.0
825	29120.0	2084339120	2	44240.0,14000.0
453	29270.0	766900242	2	35680.0,22860.0
412	29330.0	49422260	2	15920.0,42740.0
887	29340.0	831868098	2	35340.0,23340.0
242	29480.0	1598661542	2	34100.0,24860.0
211	29560.0	1904635476	2	38780.0,20340.0
716	29630.0	1131008459	2	54020.0,5240.0
431	29660.0	4223060618	2	17560.0,41760.0
642	29740.0	1791304737	2	39080.0,20400.0
682	30030.0	3710257695	2	47560.0,12500.0
724	30090.0	3850389515	2	14740.0,45440.0
990	30130.0	919795810	2	42340.0,17920.0
578	30200.0	1093491891	2	21460.0,38940.0
666	30620.0	2747110052	2	27680.0,33560.0
568	30630.0	4266506866	2	32800.0,28460.0
835	30830.0	4289272865	2	21100.0,40560.0
188	30930.0	2019247676	2	37560.0,24300.0
708	31270.0	659329762	2	12940.0,49600.0
862	31330.0	2118163021	2	45100.0,17560.0
750	31500.0	3883470165	2	11800.0,51200.0
60	31670.0	817594033	2	54320.0,9020.0
223	31680.0	246800750	2	14880.0,48480.0
26	31860.0	963456930	2	50400.0,13320.0
585	31880.0	2309893824	2	52400.0,11360.0
639	31980.0	2971028334	2	17360.0,46600.0
572	32180.0	13025810	2	33060.0,31300.0
563	32430.0	1581376633	2	51960.0,12900.0
968	32450.0	342671069	2	31200.0,33700.0
398	32600.0	1757035510	2	20560.0,44640.0
562	32640.0	2579765317	2	56420.0,8860.0
831	33080.0	2062791627	2	21320.0,44840.0
561	33130.0	3677500960	2	48400.0,17860.0
644	33150.0	1040905324	2	22900.0,43400.0
270	33290.0	60369706	2	12640.0,53940.0
723	33290.0	1893443434	2	25660.0,40920.0
523	33510.0	734126411	2	13060.0,53960.0
429	33620.0	2389416913	2	6280.0,60960.0
722	34220.0	3720299339	2	57640.0,10800.0
780	34430.0	235816289	2	15540.0,53320.0
387	34440.0	2718915703	2	28080.0,40800.0
436	34620.0	4177186822	2	51260.0,17980.0
912	34850.0	1629234321	2	51100.0,18600.0
213	34910.0	56969568	2	24640.0,45180.0
464	35030.0	673257269	2	17240.0,52820.0
522	35100.0	2623428481	2	35340.0,34860.0
527	35180.0	2361326992	2	39340.0,31020.0
985	35320.0	3228491210	2	58280.0,12360.0
235	35470.0	4219668408	2	47280.0,23660.0
98	35590.0	1250764628	2	38060.0,33120.0
84	35900.0	890249236	2	45740.0,26060.0
447	36690.0	1101454715	2	64920.0,8460.0
212	37220.0	651284869	2	40440.0,34000.0
618	37380.0	3850947793	2	35660.0,39100.0
715	38060.0	1442702983	2	60780.0,15340.0
441	39350.0	1970589605	2	18860.0,59840.0
705	40700.0	2207590365	2	28200.0,53200.0
732	40760.0	52040069	2	47020.0,34500.0
634	42060.0	2665171164	2	71760.0,12360.0
731	42290.0	809927933	2	30580.0,54000.0
875	42580.0	3967244507	2	9320.0,75840.0
1	43850.0	3514513800	2	9080.0,78620.0
295	44320.0	3711470201	2	27180.0,61460.0
595	44670.0	2176428710	2	46680.0,42660.0
517	46680.0	3827724709	2	37000.0,56360.0
615	47630.0	202112137	2	54800.0,40460.0
987	48010.0	1095181598	2	20960.0,75060.0
536	80660.0	1540501393	1	-
714	80880.0	556011054	1	-
365	81700.0	863304610	1	-
911	82720.0	2912341494	1	-
133	82760.0	2658158235	1	-
806	83080.0	346820218	1	-
131	84960.0	2983380500	1	-
41	88120.0	727817187	1	-
678	89220.0	2336978692	1	-
126	89320.0	2965457391	1	-
686	92400.0	3493789838	1	-
703	93200.0	1530759030	1	-
419	94880.0	1165682112	1	-
721	95560.0	3297332791	1	-
285	96300.0	3128671367	1	-
313	102160.0	1839296569	1	-
475	104580.0	2525171636	1	-
880	105660.0	3109227074	1	-
218	109460.0	2098278593	1	-
927	109580.0	143455645	1	-
483	109760.0	3503113142	1	-
440	110240.0	2255347151	1	-
11	113040.0	3841089934	1	-
31	122980.0	944477082	1	-
203	124280.0	2035287098	1	-
958	140900.0	2081229455	1	-
54	169940.0	817202322	1	-
