# time already scaled back by lambda=20.
rep	mean_root_age	sample_seed	num_roots	root_ages
977	34360.0	1165643264	1	-
15	34460.0	2566060037	1	-
292	34520.0	1080321480	1	-
399	34560.0	2917008951	1	-
381	34580.0	3182010863	1	-
430	34620.0	558875740	1	-
225	34660.0	1870487019	1	-
275	34680.0	1071179436	1	-
879	34700.0	26421663	1	-
777	34740.0	1441073819	1	-
350	34940.0	2744372043	1	-
300	34960.0	1193301457	1	-
314	34960.0	2062949622	1	-
458	34960.0	3147692799	1	-
649	35040.0	3814531563	1	-
179	35100.0	3272986685	1	-
209	35120.0	2218952257	1	-
822	35160.0	1060447245	1	-
557	35240.0	640693587	1	-
378	35260.0	1606918012	1	-
828	35260.0	3709391808	1	-
695	35320.0	3903822095	1	-
219	35380.0	1185279892	1	-
68	35500.0	1362347682	1	-
974	35500.0	2395671284	1	-
705	35660.0	2207590365	1	-
821	35660.0	203749474	1	-
620	35680.0	3619968038	1	-
253	35740.0	2561758786	1	-
374	35840.0	4252800437	1	-
606	36000.0	613501420	1	-
830	36100.0	2852906488	1	-
867	36100.0	3137829774	1	-
891	36120.0	988408309	1	-
950	36180.0	1928104907	1	-
787	36200.0	3638488835	1	-
750	36240.0	3883470165	1	-
110	36260.0	4231376967	1	-
641	36300.0	3176711529	1	-
433	36380.0	3510425945	1	-
43	36480.0	3954832450	1	-
766	36560.0	2581832277	1	-
268	36620.0	3638675121	1	-
261	36660.0	729509997	1	-
19	36700.0	3948765716	1	-
583	36720.0	1513630021	1	-
623	36740.0	4141742604	1	-
249	36760.0	3132356109	1	-
80	36800.0	920740662	1	-
652	36840.0	3592811070	1	-
851	36880.0	2005331432	1	-
634	36900.0	2665171164	1	-
371	36920.0	1752079759	1	-
575	36920.0	4107449965	1	-
420	37000.0	627442889	1	-
646	37040.0	3747715872	1	-
989	37060.0	2075912941	1	-
415	37100.0	2243478633	1	-
48	37120.0	122755121	1	-
672	37160.0	3289545330	1	-
728	37160.0	912988447	1	-
953	37160.0	38576792	1	-
784	37180.0	558373626	1	-
710	37220.0	3189693787	1	-
576	37260.0	3033187876	1	-
266	37280.0	1899604697	1	-
892	37360.0	3372725409	1	-
123	37400.0	120349852	1	-
198	37460.0	2581572728	1	-
151	37480.0	2597168538	1	-
419	37500.0	1165682112	1	-
271	37560.0	2101700623	1	-
702	37600.0	2829510134	1	-
829	37680.0	3047791116	1	-
7	37860.0	1354513804	1	-
431	37860.0	4223060618	1	-
97	38000.0	3363161987	1	-
639	38220.0	2971028334	1	-
751	38220.0	265237465	1	-
698	38300.0	3955283574	1	-
900	38340.0	1593489756	1	-
617	38360.0	1539294269	1	-
332	38400.0	752086979	1	-
624	38480.0	4158482966	1	-
487	38500.0	3554253652	1	-
803	38520.0	2810808	1	-
791	38560.0	84191046	1	-
678	38700.0	2336978692	1	-
983	38800.0	833523690	1	-
712	38840.0	2981349212	1	-
461	38960.0	499360751	1	-
636	39020.0	550285563	1	-
318	39040.0	2536910154	1	-
489	39040.0	2878542479	1	-
889	39040.0	4047515275	1	-
468	39060.0	288644320	1	-
943	39100.0	2290689013	1	-
904	39140.0	3201220422	1	-
354	39160.0	3635456986	1	-
496	39260.0	1920852728	1	-
749	39280.0	1510822474	1	-
932	39280.0	1298989241	1	-
462	39300.0	4107600661	1	-
130	39380.0	735434617	1	-
548	39420.0	67462864	1	-
981	39440.0	3623625777	1	-
994	39460.0	3958551948	1	-
230	39500.0	2731904476	1	-
182	39520.0	3794999566	1	-
823	39680.0	1887769496	1	-
501	39720.0	966547366	1	-
369	39760.0	230985015	1	-
11	39800.0	3841089934	1	-
325	39800.0	4124631978	1	-
365	39920.0	863304610	1	-
864	39960.0	4110839781	1	-
